Infobox Prime Minister:birth_place	per:stateorprovince_of_birth
Infobox Prime Minister:birth_place	per:city_of_birth
Infobox Prime Minister:birthname	per:alternate_names
Infobox Prime Minister:children	per:children
Infobox Prime Minister:constituency	per:employee_of
Infobox Prime Minister:constituency_MP3	per:employee_of
Infobox Prime Minister:death_date	per:age
Infobox Prime Minister:death_date	per:date_of_death
Infobox Prime Minister:death_place	per:country_of_death
Infobox Prime Minister:death_place	per:stateorprovince_of_death
Infobox Prime Minister:death_place	per:city_of_death
Infobox Prime Minister:ethnicity	per:origin
Infobox Prime Minister:name	per:alternate_names
Infobox Prime Minister:nationality	per:origin
Infobox Prime Minister:occupation	per:title
Infobox Prime Minister:office	per:employee_of
Infobox Prime Minister:office	per:title
Infobox Prime Minister:office2	per:employee_of
Infobox Prime Minister:office2	per:member_of
Infobox Prime Minister:office2	per:title
Infobox Prime Minister:order	per:employee_of
Infobox Prime Minister:order	per:member_of
Infobox Prime Minister:order	per:title
Infobox Prime Minister:order2	per:employee_of
Infobox Prime Minister:order2	per:member_of
Infobox Prime Minister:order2	per:title
Infobox Prime Minister:otherparty	per:member_of
Infobox Prime Minister:parliament2	per:member_of
Infobox Prime Minister:parliament3	per:member_of
Infobox Prime Minister:party	per:member_of
Infobox Prime Minister:profession	per:title
Infobox Prime Minister:religion	per:religion
Infobox Prime Minister:residence	per:countries_of_residence
Infobox Prime Minister:residence	per:states_or_provinces_of_residence
Infobox Prime Minister:residence	per:cities_of_residence
Infobox Prime Minister:riding2	per:employee_of
Infobox Prime Minister:riding3	per:employee_of
Infobox Prime Minister:spouse	per:spouse
Infobox Senator:alma_mater	per:schools_attended
Infobox Senator:birth_date	per:age
Infobox Senator:birth_date	per:date_of_birth
Infobox Senator:birth_place	per:country_of_birth
Infobox Senator:birth_place	per:stateorprovince_of_birth
Infobox Senator:birth_place	per:city_of_birth
Infobox Senator:children	per:children
Infobox Senator:death_date	per:date_of_death
Infobox Senator:death_place	per:country_of_death
Infobox Senator:death_place	per:stateorprovince_of_death
Infobox Senator:death_place	per:city_of_death
Infobox Senator:jr/sr	per:title
Infobox Senator:name	per:alternate_names
Infobox Senator:nationality	per:origin
Infobox Senator:occupation	per:title
Infobox Senator:office2	per:employee_of
Infobox Senator:office2	per:member_of
Infobox Senator:office2	per:title
Infobox Senator:party	per:member_of
Infobox Senator:profession	per:title
Infobox Senator:religion	per:religion
Infobox Senator:residence	per:countries_of_residence
Infobox Senator:residence	per:states_or_provinces_of_residence
Infobox Senator:residence	per:cities_of_residence
Infobox Senator:spouse	per:spouse
Infobox Senator:state	per:employee_of
Infobox US Cabinet official:alma_mater	per:schools_attended
Infobox US Cabinet official:birth_date	per:age
Infobox US Cabinet official:birth_date	per:date_of_birth
Infobox US Cabinet official:birth_place	per:country_of_birth
Infobox US Cabinet official:birth_place	per:stateorprovince_of_birth
Infobox US Cabinet official:birth_place	per:city_of_birth
Infobox US Cabinet official:name	per:alternate_names
Infobox US Cabinet official:title	per:employee_of
Infobox US Cabinet official:title	per:member_of
Infobox US Cabinet official:title	per:title
Infobox US Cabinet official:title2	per:employee_of
Infobox US Cabinet official:title2	per:member_of
Infobox US Cabinet official:title2	per:title
Infobox WoT detainees:alias	per:alternate_names
Infobox WoT detainees:charge	per:charges
Infobox WoT detainees:children	per:children
Infobox WoT detainees:citizenship	per:origin
Infobox WoT detainees:date_of_birth	per:age
Infobox WoT detainees:date_of_birth	per:date_of_birth
Infobox WoT detainees:date_of_death	per:age
Infobox WoT detainees:date_of_death	per:date_of_death
Infobox WoT detainees:detained_at	per:countries_of_residence
Infobox WoT detainees:detained_at	per:states_or_provinces_of_residence
Infobox WoT detainees:detained_at	per:cities_of_residence
Infobox WoT detainees:group	per:member_of
Infobox WoT detainees:occupation	per:title
Infobox WoT detainees:parents	per:parents
Infobox WoT detainees:place_of_birth	per:country_of_birth
Infobox WoT detainees:place_of_birth	per:stateorprovince_of_birth
Infobox WoT detainees:place_of_birth	per:city_of_birth
Infobox WoT detainees:place_of_death	per:country_of_death
Infobox WoT detainees:place_of_death	per:stateorprovince_of_death
Infobox WoT detainees:place_of_death	per:city_of_death
Infobox WoT detainees:spouse	per:spouse
Infobox WoT detainees:subject_name	per:alternate_names
Infobox Wrestler:birth_date	per:date_of_birth
Infobox Wrestler:birth_place	per:country_of_birth
Infobox Wrestler:birth_place	per:stateorprovince_of_birth
Infobox Wrestler:birth_place	per:city_of_birth
Infobox Wrestler:death_date	per:date_of_death
Infobox Wrestler:death_place	per:country_of_death
Infobox Wrestler:death_place	per:stateorprovince_of_death
Infobox Wrestler:death_place	per:city_of_death
Infobox Wrestler:name	per:alternate_names
Infobox Wrestler:names	per:alternate_names
Infobox actor:birthdate	per:age
Infobox actor:birthdate	per:date_of_birth
Infobox actor:birthname	per:alternate_names
Infobox actor:birthplace	per:country_of_birth
Infobox actor:birthplace	per:stateorprovince_of_birth
Infobox actor:birthplace	per:city_of_birth
Infobox actor:children	per:children
Infobox actor:deathdate	per:age
Infobox actor:deathdate	per:date_of_death
Infobox actor:deathplace	per:country_of_death
Infobox actor:deathplace	per:stateorprovince_of_death
Infobox actor:deathplace	per:city_of_death
Infobox actor:name	per:alternate_names
Infobox actor:occupation	per:title
Infobox actor:spouse	per:spouse
Infobox afl player:birthdate	per:age
Infobox afl player:birthdate	per:date_of_birth
Infobox afl player:birthplace	per:country_of_birth
Infobox afl player:birthplace	per:stateorprovince_of_birth
Infobox afl player:birthplace	per:city_of_birth
Infobox afl player:deathdate	per:age
Infobox afl player:deathdate	per:date_of_death
Infobox afl player:deathplace	per:country_of_death
Infobox afl player:deathplace	per:stateorprovince_of_death
Infobox afl player:deathplace	per:city_of_death
Infobox afl player:debutteam	per:member_of
Infobox afl player:originalteam	per:member_of
Infobox afl player:playingteams	per:member_of
Infobox musical artist:Alias	per:alternate_names
Infobox musical artist:Associated_acts	per:member_of
Infobox musical artist:Birth_name	per:alternate_names
Infobox musical artist:Born	per:age
Infobox musical artist:Born	per:date_of_birth
Infobox musical artist:Born	per:origin
Infobox musical artist:Born	per:country_of_birth
Infobox musical artist:Born	per:stateorprovince_of_birth
Infobox musical artist:Born	per:city_of_birth
Infobox musical artist:Died	per:date_of_death
Infobox musical artist:Died	per:country_of_death
Infobox musical artist:Died	per:stateorprovince_of_death
Infobox musical artist:Died	per:city_of_death
Infobox musical artist:Label	per:employee_of
Infobox musical artist:Name	per:alternate_names
Infobox musical artist:Occupation	per:title
Infobox musical artist:Origin	per:origin
Infobox musical artist:Origin	per:countries_of_residence
Infobox musical artist:Origin	per:states_or_provinces_of_residence
Infobox musical artist:Origin	per:cities_of_residence
Infobox_Celebrity:birth_date	per:age
Infobox_Celebrity:birth_date	per:date_of_birth
Infobox_Celebrity:birth_name	per:alternate_names
Infobox_Celebrity:birth_place	per:country_of_birth
Infobox_Celebrity:birth_place	per:stateorprovince_of_birth
Infobox_Celebrity:birth_place	per:city_of_birth
Infobox_Celebrity:death_date	per:age
Infobox_Celebrity:death_date	per:date_of_death
Infobox_Celebrity:death_place	per:country_of_death
Infobox_Celebrity:death_place	per:stateorprovince_of_death
Infobox_Celebrity:death_place	per:city_of_death
Infobox_Celebrity:name	per:alternate_names
Infobox_Celebrity:occupation	per:title
Infobox_Celebrity:spouse	per:spouse
Infobox_Muslim scholars:Ethnicity	per:origin
Infobox_Muslim scholars:Maddhab	per:religion
Infobox_Muslim scholars:Region	per:origin
Infobox_Muslim scholars:Region	per:countries_of_residence
Infobox_Muslim scholars:Region	per:states_or_provinces_of_residence
Infobox_Muslim scholars:Region	per:cities_of_residence
Infobox_Muslim scholars:birth	per:date_of_birth
Infobox_Muslim scholars:death	per:date_of_death
Infobox_Muslim scholars:name	per:alternate_names
Infobox_Muslim scholars:notability	per:title
Infobox_Person:alma_mater	per:schools_attended
Infobox_Person:birth_date	per:age
Infobox_Person:birth_date	per:date_of_birth
Infobox_Person:birth_place	per:country_of_birth
Infobox_Person:birth_place	per:stateorprovince_of_birth
Infobox_Person:birth_place	per:city_of_birth
Infobox_Person:children	per:children
Infobox_Person:death_date	per:age
Infobox_Person:death_date	per:date_of_death
Infobox_Person:death_place	per:country_of_death
Infobox_Person:death_place	per:stateorprovince_of_death
Infobox_Person:death_place	per:city_of_death
Infobox_Person:name	per:alternate_names
Infobox_Person:occupation	per:title
Infobox_Person:parents	per:parents
Infobox_Person:religion	per:religion
Infobox_Person:spouse	per:spouse
Infobox_Philosopher:birth	per:age
Infobox_Philosopher:birth	per:date_of_birth
Infobox_Philosopher:death	per:age
Infobox_Philosopher:death	per:date_of_death
Infobox_Philosopher:name	per:alternate_names
Infobox_Politician:birth_date	per:age
Infobox_Politician:birth_date	per:date_of_birth
Infobox_Politician:birth_place	per:country_of_birth
Infobox_Politician:birth_place	per:stateorprovince_of_birth
Infobox_Politician:birth_place	per:city_of_birth
Infobox_Politician:children	per:children
Infobox_Politician:civil partner	per:spouse
Infobox_Politician:civil_partner	per:spouse
Infobox_Politician:constituency	per:employee_of
Infobox_Politician:constituency2	per:employee_of
Infobox_Politician:constituency3	per:employee_of
Infobox_Politician:death_date	per:age
Infobox_Politician:death_date	per:date_of_death
Infobox_Politician:death_place	per:country_of_death
Infobox_Politician:death_place	per:stateorprovince_of_death
Infobox_Politician:death_place	per:city_of_death
Infobox_Politician:name	per:alternate_names
Infobox_Politician:occupation	per:title
Infobox_Politician:office	per:employee_of
Infobox_Politician:office	per:member_of
Infobox_Politician:office	per:title
Infobox_Politician:office2	per:employee_of
Infobox_Politician:office2	per:member_of
Infobox_Politician:office2	per:title
Infobox_Politician:office3	per:employee_of
Infobox_Politician:office3	per:member_of
Infobox_Politician:office3	per:title
Infobox_Politician:party	per:member_of
Infobox_Politician:religion	per:religion
Infobox_Politician:residence	per:countries_of_residence
Infobox_Politician:residence	per:states_or_provinces_of_residence
Infobox_Politician:residence	per:cities_of_residence
Infobox_Politician:spouse	per:spouse
Infobox_President:alma_mater	per:schools_attended
Infobox_President:birth_date	per:age
Infobox_President:birth_date	per:date_of_birth
Infobox_President:birth_place	per:country_of_birth
Infobox_President:birth_place	per:stateorprovince_of_birth
Infobox_President:birth_place	per:city_of_birth
Infobox_President:death_date	per:date_of_death
Infobox_President:death_place	per:country_of_death
Infobox_President:death_place	per:stateorprovince_of_death
Infobox_President:death_place	per:city_of_death
Infobox_President:name	per:alternate_names
Infobox_President:order	per:employee_of
Infobox_President:order	per:title
Infobox_President:order1	per:employee_of
Infobox_President:order1	per:member_of
Infobox_President:order1	per:title
Infobox_President:party	per:member_of
Infobox_President:religion	per:religion
Infobox_President:spouse	per:spouse
Infobox_Scientist:alma_mater	per:schools_attended
Infobox_Scientist:birth_date	per:date_of_birth
Infobox_Scientist:birth_place	per:country_of_birth
Infobox_Scientist:birth_place	per:stateorprovince_of_birth
Infobox_Scientist:birth_place	per:city_of_birth
Infobox_Scientist:name	per:alternate_names
Infobox_Scientist:nationality	per:origin
Infobox_Scientist:religion	per:religion
Infobox_Scientist:work_institution	per:employee_of
Infobox_Senator:date_of_birth	per:age
Infobox_Senator:date_of_birth	per:date_of_birth
Infobox_Senator:date_of_death	per:age
Infobox_Senator:date_of_death	per:date_of_death
Infobox_Senator:jr/sr	per:title
Infobox_Senator:name	per:alternate_names
Infobox_Senator:party	per:member_of
Infobox_Senator:place_of_birth	per:country_of_birth
Infobox_Senator:place_of_birth	per:stateorprovince_of_birth
Infobox_Senator:place_of_birth	per:city_of_birth
Infobox_Senator:place_of_death	per:country_of_death
Infobox_Senator:place_of_death	per:stateorprovince_of_death
Infobox_Senator:place_of_death	per:city_of_death
Infobox_Senator:profession	per:title
Infobox_Senator:religion	per:religion
Infobox_Senator:spouse	per:spouse
Infobox_Senator:state	per:employee_of
infobox actor:birthdate	per:age
infobox actor:birthdate	per:date_of_birth
infobox actor:birthname	per:alternate_names
infobox actor:birthplace	per:country_of_birth
infobox actor:birthplace	per:stateorprovince_of_birth
infobox actor:birthplace	per:city_of_birth
infobox actor:children	per:children
infobox actor:deathdate	per:age
infobox actor:deathdate	per:date_of_death
infobox actor:deathplace	per:country_of_death
infobox actor:deathplace	per:stateorprovince_of_death
infobox actor:deathplace	per:city_of_death
infobox actor:name	per:alternate_names
infobox actor:occupation	per:title
infobox actor:spouse	per:spouse
