Infobox Military Unit:allegiance	org:parents
Infobox Military Unit:branch	org:parents
Infobox Military Unit:ceremonial_chief	org:top_members/employees
Infobox Military Unit:colonel_of_the_regiment	org:top_members/employees
Infobox Military Unit:country	org:country_of_headquarters
Infobox Military Unit:current_commander	org:top_members/employees
Infobox Military Unit:garrison	org:country_of_headquarters
Infobox Military Unit:garrison	org:stateorprovince_of_headquarters
Infobox Military Unit:garrison	org:city_of_headquarters
Infobox Military Unit:nickname	org:alternate_names
Infobox Military Unit:notable_commanders	org:top_members/employees
Infobox Military Unit:size	org:number_of_employees/members
Infobox Military Unit:unit_name	org:alternate_names
Infobox National Military:available	org:number_of_employees/members
Infobox National Military:branches	org:subsidiaries
Infobox National Military:commander	org:top_members/employees
Infobox National Military:commander-in-chief	org:top_members/employees
Infobox National Military:country	org:parents
Infobox National Military:founded	org:founded
Infobox National Military:headquarters	org:country_of_headquarters
Infobox National Military:headquarters	org:stateorprovince_of_headquarters
Infobox National Military:headquarters	org:city_of_headquarters
Infobox National Military:minister	org:top_members/employees
Infobox National Military:name	org:alternate_names
Infobox National Military:native_name	org:alternate_names
Infobox National baseball team:Confederation	org:member_of
Infobox National baseball team:Country	org:country_of_headquarters
Infobox National baseball team:Federation	org:member_of
Infobox National baseball team:Manager	org:top_members/employees
Infobox National baseball team:Name	org:alternate_names
Infobox National football team:Association	org:member_of
Infobox National football team:Asst Manager	org:top_members/employees
Infobox National football team:Asst_Manager	org:top_members/employees
Infobox National football team:Captain	org:top_members/employees
Infobox National football team:Coach	org:top_members/employees
Infobox National football team:Confederation	org:member_of
Infobox National football team:Home Stadium	org:city_of_headquarters
Infobox National football team:Home_Stadium	org:city_of_headquarters
Infobox National football team:Name	org:alternate_names
Infobox National football team:Nickname	org:alternate_names
Infobox National football team:The_lions_of_Africa_Association	org:member_of
Infobox National football team:diador berbatov_Home Stadium	org:city_of_headquarters
Infobox National football team:diador_berbatov_Home_Stadium	org:city_of_headquarters
Infobox Nepalese_Political_Party:chairman	org:top_members/employees
Infobox Nepalese_Political_Party:foundation	org:founded
Infobox Nepalese_Political_Party:headquarters	org:country_of_headquarters
Infobox Nepalese_Political_Party:headquarters	org:stateorprovince_of_headquarters
Infobox Nepalese_Political_Party:headquarters	org:city_of_headquarters
Infobox Nepalese_Political_Party:ideology	org:political/religious_affiliation
Infobox Nepalese_Political_Party:international	org:member_of
Infobox Nepalese_Political_Party:labour	org:members
Infobox Nepalese_Political_Party:leader	org:top_members/employees
Infobox Nepalese_Political_Party:party_name	org:alternate_names
Infobox Nepalese_Political_Party:peasants	org:members
Infobox Nepalese_Political_Party:president	org:top_members/employees
Infobox Nepalese_Political_Party:secretary	org:top_members/employees
Infobox Nepalese_Political_Party:students	org:members
Infobox Nepalese_Political_Party:website	org:website
Infobox Nepalese_Political_Party:women	org:members
Infobox Nepalese_Political_Party:youth	org:members
Infobox Network:country	org:country_of_headquarters
Infobox Network:founder	org:founded_by
Infobox Network:key_people	org:top_members/employees
Infobox Network:launch_date	org:founded
Infobox Network:network_name	org:alternate_names
Infobox Network:owner	org:parents
Infobox Network:parent	org:parents
Infobox Network:past_names	org:alternate_names
Infobox Network:website	org:website
Infobox Newspaper:ceased publication	org:dissolved
Infobox Newspaper:ceased_publication	org:dissolved
Infobox Newspaper:circulation	org:number_of_employees/members
Infobox Newspaper:editor	org:top_members/employees
Infobox Newspaper:foundation	org:founded
Infobox Newspaper:headquarters	org:country_of_headquarters
Infobox Newspaper:headquarters	org:stateorprovince_of_headquarters
Infobox Newspaper:headquarters	org:city_of_headquarters
Infobox Newspaper:name	org:alternate_names
Infobox Newspaper:owners	org:parents
Infobox Newspaper:political	org:political/religious_affiliation
Infobox Newspaper:website	org:website
Infobox Non-profit:Non-profit_name	org:alternate_names
Infobox Non-profit:dissolved	org:dissolved
Infobox Non-profit:founded_date	org:founded
Infobox Non-profit:founder	org:founded_by
Infobox Non-profit:homepage	org:website
Infobox Non-profit:key_people	org:top_members/employees
Infobox Non-profit:location	org:country_of_headquarters
Infobox Non-profit:location	org:stateorprovince_of_headquarters
Infobox Non-profit:location	org:city_of_headquarters
Infobox Non-profit:num_employees	org:number_of_employees/members
Infobox Non-profit:num_volunteers	org:number_of_employees/members
Infobox Non-profit:owner	org:parents
Infobox Norwegian political party:foundation	org:founded
Infobox Norwegian political party:headquarters	org:country_of_headquarters
Infobox Norwegian political party:headquarters	org:stateorprovince_of_headquarters
Infobox Norwegian political party:headquarters	org:city_of_headquarters
Infobox Norwegian political party:ideology	org:political/religious_affiliation
Infobox Norwegian political party:leader	org:top_members/employees
Infobox Norwegian political party:members	org:members
Infobox Norwegian political party:members	org:number_of_employees/members
Infobox Norwegian political party:newspaper	org:subsidiaries
Infobox Norwegian political party:party_articletitle	org:alternate_names
Infobox Norwegian political party:party_name	org:alternate_names
Infobox Norwegian political party:website	org:website
Infobox Norwegian political party:youth_wing	org:members
Infobox PRC political parties:foundation	org:founded
Infobox PRC political parties:headquarters	org:country_of_headquarters
Infobox PRC political parties:headquarters	org:stateorprovince_of_headquarters
Infobox PRC political parties:headquarters	org:city_of_headquarters
Infobox PRC political parties:ideology	org:political/religious_affiliation
Infobox PRC political parties:leader	org:top_members/employees
Infobox PRC political parties:members	org:number_of_employees/members
Infobox PRC political parties:party_name	org:alternate_names
Infobox Political Party:foundation	org:founded
Infobox Political Party:ideology	org:political/religious_affiliation
Infobox Political Party:international	org:member_of
Infobox Political Party:party_articletitle	org:alternate_names
Infobox Political Party:party_name	org:alternate_names
Infobox Political party:chairman	org:top_members/employees
Infobox Political party:chairperson	org:top_members/employees
Infobox Political party:dissolution	org:dissolved
Infobox Political party:europarl	org:member_of
Infobox Political party:foundation	org:founded
Infobox Political party:headquarters	org:country_of_headquarters
Infobox Political party:headquarters	org:stateorprovince_of_headquarters
Infobox Political party:headquarters	org:city_of_headquarters
Infobox Political party:ideology	org:political/religious_affiliation
Infobox Political party:international	org:member_of
Infobox Political party:leader	org:top_members/employees
Infobox Political party:leader1_name	org:top_members/employees
Infobox Political party:leader2_name	org:top_members/employees
Infobox Political party:leader3_name	org:top_members/employees
Infobox Political party:membership	org:number_of_employees/members
Infobox Political party:name_english	org:alternate_names
Infobox Political party:name_native	org:alternate_names
Infobox Political party:national	org:member_of
Infobox Political party:newspaper	org:subsidiaries
Infobox Political party:party_name	org:alternate_names
Infobox Political party:president	org:top_members/employees
Infobox Political party:website	org:website
Infobox Political party:youth_wing	org:members
Infobox Political_Party:foundation	org:founded
Infobox Political_Party:ideology	org:political/religious_affiliation
Infobox Political_Party:leader	org:top_members/employees
Infobox Political_Party:nationality	org:country_of_headquarters
Infobox Political_Party:party_name	org:alternate_names
Infobox Political_Party:website	org:website
Infobox Public transit:began_operation	org:founded
Infobox Public transit:locale	org:country_of_headquarters
Infobox Public transit:locale	org:stateorprovince_of_headquarters
Infobox Public transit:locale	org:city_of_headquarters
Infobox Public transit:name	org:alternate_names
Infobox Public transit:operator	org:parents
Infobox ROC Political_Party:domestic	org:member_of
Infobox ROC Political_Party:foundation	org:founded
Infobox ROC Political_Party:headquarters	org:country_of_headquarters
Infobox ROC Political_Party:headquarters	org:stateorprovince_of_headquarters
Infobox ROC Political_Party:headquarters	org:city_of_headquarters
Infobox ROC Political_Party:ideology	org:political/religious_affiliation
Infobox ROC Political_Party:international	org:member_of
Infobox ROC Political_Party:leader	org:top_members/employees
Infobox ROC Political_Party:party_name	org:alternate_names
Infobox ROC Political_Party:website	org:website
Infobox Romanian minister office:formation	org:founded
Infobox Romanian minister office:incumbent	org:top_members/employees
Infobox Romanian minister office:website	org:website
Infobox SG rail:hq_city	org:city_of_headquarters
Infobox SG rail:locale	org:country_of_headquarters
Infobox SG rail:locale	org:stateorprovince_of_headquarters
Infobox SG rail:locale	org:city_of_headquarters
Infobox SG rail:railroad_name	org:alternate_names
Infobox SG rail:start_year	org:founded
Infobox School:address	org:country_of_headquarters
Infobox School:address	org:stateorprovince_of_headquarters
Infobox School:address	org:city_of_headquarters
Infobox School:administrator	org:top_members/employees
Infobox School:affiliation	org:member_of
Infobox School:affiliation	org:political/religious_affiliation
Infobox School:assistant principals	org:top_members/employees
Infobox School:assistant_principals	org:top_members/employees
Infobox School:athletic conference	org:member_of
Infobox School:athletics conference	org:member_of
Infobox School:athletics_conference	org:member_of
Infobox School:authority	org:parents
Infobox School:chairperson	org:top_members/employees
Infobox School:chaplain	org:top_members/employees
Infobox School:city	org:city_of_headquarters
Infobox School:closed	org:dissolved
Infobox School:conference	org:member_of
Infobox School:coordinates	org:country_of_headquarters
Infobox School:coordinates	org:stateorprovince_of_headquarters
Infobox School:coordinates	org:city_of_headquarters
Infobox School:country	org:country_of_headquarters
Infobox School:country1	org:country_of_headquarters
Infobox School:county	org:country_of_headquarters
Infobox School:county	org:stateorprovince_of_headquarters
Infobox School:custodian	org:top_members/employees
Infobox School:dean	org:top_members/employees
Infobox School:denomination	org:political/religious_affiliation
Infobox School:director	org:top_members/employees
Infobox School:district	org:parents
Infobox School:enrollment	org:number_of_employees/members
Infobox School:enrolment	org:number_of_employees/members
Infobox School:established	org:founded
Infobox School:faculty	org:number_of_employees/members
Infobox School:founded	org:founded
Infobox School:founder	org:founded_by
Infobox School:head	org:top_members/employees
Infobox School:head of school	org:top_members/employees
Infobox School:head_of_school	org:top_members/employees
Infobox School:headteacher	org:top_members/employees
Infobox School:homepage	org:website
Infobox School:houses	org:subsidiaries
Infobox School:location	org:country_of_headquarters
Infobox School:location	org:stateorprovince_of_headquarters
Infobox School:location	org:city_of_headquarters
Infobox School:name	org:alternate_names
Infobox School:native_name	org:alternate_names
Infobox School:newspaper	org:subsidiaries
Infobox School:nickname	org:alternate_names
Infobox School:opened	org:founded
Infobox School:president	org:top_members/employees
Infobox School:principal	org:top_members/employees
Infobox School:province	org:stateorprovince_of_headquarters
Infobox School:publication	org:subsidiaries
Infobox School:rector	org:top_members/employees
Infobox School:region	org:country_of_headquarters
Infobox School:region	org:stateorprovince_of_headquarters
Infobox School:region	org:city_of_headquarters
Infobox School:religion	org:political/religious_affiliation
Infobox School:staff	org:number_of_employees/members
Infobox School:state	org:stateorprovince_of_headquarters
Infobox School:streetaddress	org:country_of_headquarters
Infobox School:streetaddress	org:stateorprovince_of_headquarters
Infobox School:streetaddress	org:city_of_headquarters
Infobox School:superintendent	org:top_members/employees
Infobox School:team_name	org:subsidiaries
Infobox School:trustee	org:top_members/employees
Infobox School:viceprincipal	org:top_members/employees
Infobox School:website	org:website
Infobox Secondary school:address	org:country_of_headquarters
Infobox Secondary school:address	org:stateorprovince_of_headquarters
Infobox Secondary school:address	org:city_of_headquarters
Infobox Secondary school:affiliations	org:member_of
Infobox Secondary school:affiliations	org:political/religious_affiliation
Infobox Secondary school:asst principal	org:top_members/employees
Infobox Secondary school:asst_principal	org:top_members/employees
Infobox Secondary school:athletic_director	org:top_members/employees
Infobox Secondary school:athletics	org:member_of
Infobox Secondary school:city	org:city_of_headquarters
Infobox Secondary school:country	org:country_of_headquarters
Infobox Secondary school:district	org:stateorprovince_of_headquarters
Infobox Secondary school:established	org:founded
Infobox Secondary school:faculty	org:number_of_employees/members
Infobox Secondary school:founder	org:founded_by
Infobox Secondary school:mascot	org:subsidiaries
Infobox Secondary school:name	org:alternate_names
Infobox Secondary school:newspaper	org:subsidiaries
Infobox Secondary school:principal	org:top_members/employees
Infobox Secondary school:province	org:stateorprovince_of_headquarters
Infobox Secondary school:state	org:stateorprovince_of_headquarters
Infobox Secondary school:students	org:number_of_employees/members
Infobox Secondary school:teaching_staff	org:number_of_employees/members
Infobox Secondary school:vice principal	org:top_members/employees
Infobox Secondary school:vice_principal	org:top_members/employees
Infobox Secondary school:website	org:website
Infobox Singapore School:address	org:country_of_headquarters
Infobox Singapore School:address	org:stateorprovince_of_headquarters
Infobox Singapore School:address	org:city_of_headquarters
Infobox Singapore School:city/town	org:city_of_headquarters
Infobox Singapore School:enrollment	org:number_of_employees/members
Infobox Singapore School:established	org:founded
Infobox Singapore School:homepage	org:website
Infobox Singapore School:name	org:alternate_names
Infobox Singapore School:principal	org:top_members/employees
Infobox Social Political Party:Headquarters	org:country_of_headquarters
Infobox Social Political Party:Headquarters	org:stateorprovince_of_headquarters
Infobox Social Political Party:Headquarters	org:city_of_headquarters
Infobox Social Political Party:foundation	org:founded
Infobox Social Political Party:founder	org:founded_by
Infobox Social Political Party:ideology	org:political/religious_affiliation
Infobox Social Political Party:leader	org:top_members/employees
Infobox Social Political Party:party_name	org:alternate_names
Infobox Social Political Party:religion	org:political/religious_affiliation
Infobox Social Political Party:website	org:website
Infobox Space agency:URL	org:website
Infobox Space agency:acronym	org:alternate_names
Infobox Space agency:administrator	org:top_members/employees
Infobox Space agency:established	org:founded
Infobox Space agency:headquarters	org:country_of_headquarters
Infobox Space agency:headquarters	org:stateorprovince_of_headquarters
Infobox Space agency:headquarters	org:city_of_headquarters
Infobox Space agency:name	org:alternate_names
Infobox Space agency:native_name	org:alternate_names
Infobox Space agency:owner	org:parents
Infobox Space agency:spaceport	org:country_of_headquarters
Infobox Space agency:spaceport	org:stateorprovince_of_headquarters
Infobox Space agency:spaceport	org:city_of_headquarters
Infobox Speedway team:closed	org:dissolved
Infobox Speedway team:clubname	org:alternate_names
Infobox Speedway team:country	org:country_of_headquarters
Infobox Speedway team:founded	org:founded
Infobox Speedway team:league	org:member_of
Infobox Speedway team:manager	org:top_members/employees
Infobox Speedway team:website	org:website
Infobox Sports team:arena	org:country_of_headquarters
Infobox Sports team:arena	org:stateorprovince_of_headquarters
Infobox Sports team:arena	org:city_of_headquarters
Infobox Sports team:ballpark	org:country_of_headquarters
Infobox Sports team:ballpark	org:stateorprovince_of_headquarters
Infobox Sports team:ballpark	org:city_of_headquarters
Infobox Sports team:cheerleaders	org:subsidiaries
Infobox Sports team:city	org:city_of_headquarters
Infobox Sports team:coach	org:top_members/employees
Infobox Sports team:dancers	org:subsidiaries
Infobox Sports team:founded	org:founded
Infobox Sports team:history	org:alternate_names
Infobox Sports team:history	org:member_of
Infobox Sports team:league	org:member_of
Infobox Sports team:manager	org:top_members/employees
Infobox Sports team:president	org:top_members/employees
Infobox Sports team:stadium	org:country_of_headquarters
Infobox Sports team:stadium	org:stateorprovince_of_headquarters
Infobox Sports team:stadium	org:city_of_headquarters
Infobox Sports team:team	org:alternate_names
Infobox TV channel:Launched	org:founded
Infobox TV channel:closed date	org:dissolved
Infobox TV channel:closed_date	org:dissolved
Infobox TV channel:country	org:country_of_headquarters
Infobox TV channel:country	org:stateorprovince_of_headquarters
Infobox TV channel:country	org:city_of_headquarters
Infobox TV channel:former names	org:alternate_names
Infobox TV channel:former_names	org:alternate_names
Infobox TV channel:headquarters	org:country_of_headquarters
Infobox TV channel:headquarters	org:stateorprovince_of_headquarters
Infobox TV channel:headquarters	org:city_of_headquarters
Infobox TV channel:key people	org:top_members/employees
Infobox TV channel:key_people	org:top_members/employees
Infobox TV channel:launch	org:founded
Infobox TV channel:network	org:parents
Infobox TV channel:owner	org:parents
Infobox TV channel:sat_serv_1	org:member_of
Infobox TV channel:web	org:website
Infobox UK Fire and Rescue:Chief Fire Officer	org:top_members/employees
Infobox UK Fire and Rescue:Chief_Fire_Officer	org:top_members/employees
Infobox UK Fire and Rescue:FA	org:top_members/employees
Infobox UK Fire and Rescue:HQ	org:country_of_headquarters
Infobox UK Fire and Rescue:HQ	org:stateorprovince_of_headquarters
Infobox UK Fire and Rescue:HQ	org:city_of_headquarters
Infobox UK Fire and Rescue:area	org:country_of_headquarters
Infobox UK Fire and Rescue:area	org:stateorprovince_of_headquarters
Infobox UK Fire and Rescue:area	org:city_of_headquarters
Infobox UK Fire and Rescue:name	org:alternate_names
Infobox UK Fire and Rescue:staff	org:number_of_employees/members
Infobox UK Fire and Rescue:start	org:founded
Infobox UK Police:HQ	org:country_of_headquarters
Infobox UK Police:HQ	org:stateorprovince_of_headquarters
Infobox UK Police:HQ	org:city_of_headquarters
Infobox UK Police:area	org:country_of_headquarters
Infobox UK Police:area	org:stateorprovince_of_headquarters
Infobox UK Police:area	org:city_of_headquarters
Infobox UK Police:divname	org:subsidiaries
Infobox UK Police:head	org:top_members/employees
Infobox UK Police:name	org:alternate_names
Infobox UK Police:officers	org:number_of_employees/members
Infobox UK Police:start	org:founded
Infobox UK Police:web	org:website
Infobox UK school:City	org:city_of_headquarters
Infobox UK school:LEA	org:parents
Infobox UK school:chair	org:top_members/employees
Infobox UK school:country	org:country_of_headquarters
Infobox UK school:county	org:stateorprovince_of_headquarters
Infobox UK school:enrollment	org:number_of_employees/members
Infobox UK school:established	org:founded
Infobox UK school:founder	org:founded_by
Infobox UK school:head	org:top_members/employees
Infobox UK school:houses	org:subsidiaries
Infobox UK school:name	org:alternate_names
Infobox UK school:president	org:top_members/employees
Infobox UK school:publication	org:subsidiaries
Infobox UK school:religion	org:political/religious_affiliation
Infobox UK school:size	org:number_of_employees/members
Infobox UK school:staff	org:number_of_employees/members
Infobox UK school:street	org:country_of_headquarters
Infobox UK school:street	org:stateorprovince_of_headquarters
Infobox UK school:street	org:city_of_headquarters
Infobox UK school:website	org:website
Infobox UK school:website_name	org:website
Infobox Ukrainian Political Party:foundation	org:founded
Infobox Ukrainian Political Party:headquarters	org:country_of_headquarters
Infobox Ukrainian Political Party:headquarters	org:stateorprovince_of_headquarters
Infobox Ukrainian Political Party:headquarters	org:city_of_headquarters
Infobox Ukrainian Political Party:ideology	org:political/religious_affiliation
Infobox Ukrainian Political Party:international	org:member_of
Infobox Ukrainian Political Party:leader	org:top_members/employees
Infobox Ukrainian Political Party:party_name	org:alternate_names
Infobox Ukrainian Political Party:position	org:political/religious_affiliation
Infobox Ukrainian Political Party:website	org:website
Infobox Union:affiliation	org:member_of
Infobox Union:country	org:country_of_headquarters
Infobox Union:dissolved_date	org:dissolved
Infobox Union:founded	org:founded
Infobox Union:full_name	org:alternate_names
Infobox Union:head	org:top_members/employees
Infobox Union:members	org:number_of_employees/members
Infobox Union:name	org:alternate_names
Infobox Union:native_name	org:alternate_names
Infobox Union:office	org:country_of_headquarters
Infobox Union:office	org:stateorprovince_of_headquarters
Infobox Union:office	org:city_of_headquarters
Infobox Union:people	org:top_members/employees
Infobox Union:website	org:website
Infobox University:address	org:country_of_headquarters
Infobox University:address	org:stateorprovince_of_headquarters
Infobox University:address	org:city_of_headquarters
Infobox University:affiliation	org:political/religious_affiliation
Infobox University:affiliations	org:member_of
Infobox University:athletics	org:subsidiaries
Infobox University:chairman	org:top_members/employees
Infobox University:chancellor	org:top_members/employees
Infobox University:city	org:city_of_headquarters
Infobox University:closed	org:dissolved
Infobox University:country	org:country_of_headquarters
Infobox University:dean	org:top_members/employees
Infobox University:director	org:top_members/employees
Infobox University:enrollment	org:number_of_employees/members
Infobox University:established	org:founded
Infobox University:faculty	org:number_of_employees/members
Infobox University:former_names	org:alternate_names
Infobox University:head	org:top_members/employees
Infobox University:name	org:alternate_names
Infobox University:native_name	org:alternate_names
Infobox University:nickname	org:alternate_names
Infobox University:nickname	org:subsidiaries
Infobox University:nobel_laureates	org:number_of_employees/members
Infobox University:officer_in_charge	org:top_members/employees
Infobox University:postgrad	org:number_of_employees/members
Infobox University:president	org:top_members/employees
Infobox University:profess	org:number_of_employees/members
Infobox University:province	org:stateorprovince_of_headquarters
Infobox University:provost	org:top_members/employees
Infobox University:staff	org:number_of_employees/members
Infobox University:state	org:stateorprovince_of_headquarters
Infobox University:students	org:number_of_employees/members
Infobox University:superintendent	org:top_members/employees
Infobox University:vice-president	org:top_members/employees
Infobox University:vice_chancellor	org:top_members/employees
Infobox University:website	org:website
Infobox War Faction:active	org:dissolved
Infobox War Faction:active	org:founded
Infobox War Faction:allies	org:political/religious_affiliation
Infobox War Faction:headquarters	org:country_of_headquarters
Infobox War Faction:headquarters	org:stateorprovince_of_headquarters
Infobox War Faction:headquarters	org:city_of_headquarters
Infobox War Faction:leaders	org:top_members/employees
Infobox War Faction:name	org:alternate_names
Infobox Wrestling team:article_name	org:alternate_names
Infobox Wrestling team:billed	org:country_of_headquarters
Infobox Wrestling team:billed	org:stateorprovince_of_headquarters
Infobox Wrestling team:billed	org:city_of_headquarters
Infobox Wrestling team:debut	org:founded
Infobox Wrestling team:disbanded	org:dissolved
Infobox Wrestling team:members	org:number_of_employees/members
Infobox australian football club:C.E.O	org:top_members/employees
Infobox australian football club:captain	org:top_members/employees
Infobox australian football club:chairman	org:top_members/employees
Infobox australian football club:clubname	org:alternate_names
Infobox australian football club:coach	org:top_members/employees
Infobox australian football club:founded	org:founded
Infobox australian football club:founded/established	org:founded
Infobox australian football club:fullname	org:alternate_names
Infobox australian football club:ground	org:country_of_headquarters
Infobox australian football club:ground	org:stateorprovince_of_headquarters
Infobox australian football club:ground	org:city_of_headquarters
Infobox australian football club:ground2	org:country_of_headquarters
Infobox australian football club:ground2	org:stateorprovince_of_headquarters
Infobox australian football club:ground2	org:city_of_headquarters
Infobox australian football club:ground3	org:country_of_headquarters
Infobox australian football club:ground3	org:stateorprovince_of_headquarters
Infobox australian football club:ground3	org:city_of_headquarters
Infobox australian football club:league	org:member_of
Infobox australian football club:nicknames	org:alternate_names
Infobox australian football club:url	org:website
Infobox baseball team:Founded	org:founded
Infobox baseball team:League	org:member_of
Infobox baseball team:Location	org:country_of_headquarters
Infobox baseball team:Location	org:stateorprovince_of_headquarters
Infobox baseball team:Location	org:city_of_headquarters
Infobox baseball team:Name	org:alternate_names
Infobox baseball team:Stadium	org:country_of_headquarters
Infobox baseball team:Stadium	org:stateorprovince_of_headquarters
Infobox baseball team:Stadium	org:city_of_headquarters
Infobox college athletics:arena	org:country_of_headquarters
Infobox college athletics:arena	org:stateorprovince_of_headquarters
Infobox college athletics:arena	org:city_of_headquarters
Infobox college athletics:arena2	org:country_of_headquarters
Infobox college athletics:arena2	org:stateorprovince_of_headquarters
Infobox college athletics:arena2	org:city_of_headquarters
Infobox college athletics:baseballfield	org:country_of_headquarters
Infobox college athletics:baseballfield	org:stateorprovince_of_headquarters
Infobox college athletics:baseballfield	org:city_of_headquarters
Infobox college athletics:city	org:city_of_headquarters
Infobox college athletics:conference	org:member_of
Infobox college athletics:director	org:top_members/employees
Infobox college athletics:division	org:member_of
Infobox college athletics:founded	org:founded
Infobox college athletics:name	org:alternate_names
Infobox college athletics:nickname	org:alternate_names
Infobox college athletics:pagename	org:website
Infobox college athletics:pageurl	org:website
Infobox college athletics:stadium	org:country_of_headquarters
Infobox college athletics:stadium	org:stateorprovince_of_headquarters
Infobox college athletics:stadium	org:city_of_headquarters
Infobox college athletics:state	org:stateorprovince_of_headquarters
Infobox college athletics:stateabb	org:stateorprovince_of_headquarters
Infobox college athletics:university	org:parents
Infobox cricket team:captain	org:top_members/employees
Infobox cricket team:coach	org:top_members/employees
Infobox cricket team:county	org:stateorprovince_of_headquarters
Infobox cricket team:founded	org:founded
Infobox cricket team:ground	org:country_of_headquarters
Infobox cricket team:ground	org:stateorprovince_of_headquarters
Infobox cricket team:ground	org:city_of_headquarters
Infobox cricket team:website	org:website
Infobox football league:confed	org:member_of
Infobox football league:country	org:country_of_headquarters
Infobox football league:founded	org:founded
Infobox football league:most successful club	org:members
Infobox football league:website	org:website
Infobox musical artist:Alias	org:alternate_names
Infobox musical artist:Current_members	org:number_of_employees/members
Infobox musical artist:Label	org:member_of
Infobox musical artist:Name	org:alternate_names
Infobox musical artist:Past_members	org:top_members/employees
Infobox musical artist:URL	org:website
Infobox musical artist:Years_active	org:founded
Infobox national basketball team:coach	org:top_members/employees
Infobox national basketball team:country	org:country_of_headquarters
Infobox national basketball team:national_fed	org:member_of
Infobox national basketball team:nickname	org:alternate_names
Infobox national volleyball team:coach	org:top_members/employees
Infobox national volleyball team:confederation	org:member_of
Infobox national volleyball team:federation	org:member_of
Infobox national volleyball team:manager	org:top_members/employees
Infobox national volleyball team:name	org:alternate_names
Infobox national volleyball team:website	org:website
Infobox non test cricket team:WCL_division	org:member_of
Infobox non test cricket team:country_name	org:country_of_headquarters
Infobox public organisation:founded	org:founded
Infobox public organisation:full_name	org:alternate_names
Infobox public organisation:homepage	org:website
Infobox public organisation:hq	org:country_of_headquarters
Infobox public organisation:hq	org:stateorprovince_of_headquarters
Infobox public organisation:hq	org:city_of_headquarters
Infobox public organisation:territory	org:country_of_headquarters
Infobox public organisation:territory	org:stateorprovince_of_headquarters
Infobox public organisation:territory	org:city_of_headquarters
Infobox rugby league club:URL	org:website
Infobox rugby league club:ceo	org:top_members/employees
Infobox rugby league club:clubname	org:alternate_names
Infobox rugby league club:coach	org:top_members/employees
Infobox rugby league club:founded	org:founded
Infobox rugby league club:fullname	org:alternate_names
Infobox rugby league club:ground	org:country_of_headquarters
Infobox rugby league club:ground	org:stateorprovince_of_headquarters
Infobox rugby league club:ground	org:city_of_headquarters
Infobox rugby league club:league	org:member_of
Infobox rugby league club:manager	org:top_members/employees
Infobox rugby league club:nickname	org:alternate_names
Infobox rugby league club:short name	org:alternate_names
Infobox rugby league club:shortname	org:alternate_names
Infobox rugby league club:url	org:website
Infobox rugby league nation:Association	org:member_of
Infobox rugby league nation:Coach	org:top_members/employees
Infobox rugby league nation:Home Stadium	org:country_of_headquarters
Infobox rugby league nation:Home Stadium	org:stateorprovince_of_headquarters
Infobox rugby league nation:Home Stadium	org:city_of_headquarters
Infobox rugby league nation:Home_Stadium	org:country_of_headquarters
Infobox rugby league nation:Home_Stadium	org:stateorprovince_of_headquarters
Infobox rugby league nation:Home_Stadium	org:city_of_headquarters
Infobox rugby league nation:Name	org:alternate_names
Infobox rugby league nation:Nickname	org:alternate_names
Infobox rugby league team:chairman	org:top_members/employees
Infobox rugby league team:clubname	org:alternate_names
Infobox rugby league team:coach	org:top_members/employees
Infobox rugby league team:founded	org:founded
Infobox rugby league team:fullname	org:alternate_names
Infobox rugby league team:ground	org:country_of_headquarters
Infobox rugby league team:ground	org:stateorprovince_of_headquarters
Infobox rugby league team:ground	org:city_of_headquarters
Infobox rugby league team:league	org:member_of
Infobox rugby league team:location	org:country_of_headquarters
Infobox rugby league team:location	org:stateorprovince_of_headquarters
Infobox rugby league team:location	org:city_of_headquarters
Infobox rugby league team:nickname	org:alternate_names
Infobox rugby league team:website	org:website
Infobox rugby team:coach	org:top_members/employees
Infobox rugby team:countryflag	org:country_of_headquarters
Infobox rugby team:countryflag	org:stateorprovince_of_headquarters
Infobox rugby team:countryflag	org:city_of_headquarters
Infobox rugby team:countryflag2	org:country_of_headquarters
Infobox rugby team:countryflag2	org:stateorprovince_of_headquarters
Infobox rugby team:countryflag2	org:city_of_headquarters
Infobox rugby team:countryflag3	org:country_of_headquarters
Infobox rugby team:countryflag3	org:stateorprovince_of_headquarters
Infobox rugby team:countryflag3	org:city_of_headquarters
Infobox rugby team:nickname	org:alternate_names
Infobox rugby team:teamname	org:alternate_names
Infobox rugby team:unions	org:member_of
Infobox school:address	org:country_of_headquarters
Infobox school:address	org:stateorprovince_of_headquarters
Infobox school:address	org:city_of_headquarters
Infobox school:enrollment	org:number_of_employees/members
Infobox school:established	org:founded
Infobox school:location	org:country_of_headquarters
Infobox school:location	org:stateorprovince_of_headquarters
Infobox school:location	org:city_of_headquarters
Infobox school:name	org:alternate_names
Infobox school:principal	org:top_members/employees
Infobox school:website	org:website
Infobox sport governing body:chairman	org:top_members/employees
Infobox sport governing body:headquarters	org:country_of_headquarters
Infobox sport governing body:headquarters	org:stateorprovince_of_headquarters
Infobox sport governing body:headquarters	org:city_of_headquarters
Infobox sport governing body:key staff	org:top_members/employees
Infobox sport governing body:key_staff	org:top_members/employees
Infobox sport governing body:president	org:top_members/employees
Infobox sport governing body:website	org:website
Infobox sport governing body:year closed	org:dissolved
